annual_income,debt_to_income_ratio,credit_score,years_credit_history,num_credit_accounts,mortgage_amount,savings_ratio,employment_years,loan_amount_requested,collateral_value,monthly_transactions,avg_transaction_amount,late_payments_12m,credit_utilization,num_bank_accounts,online_banking_usage,payment_method_diversity,financial_app_usage,investment_accounts,insurance_policies,default_risk
22137.341089468755,0.12010830291273829,643.9602075009261,20.28264876835371,4.0,216235.360304236,0.06515336281829946,2.8459582689419607,5781.405238179901,5458.128678087858,43.0,30.39346465195022,2.0,0.5092868372012535,6.0,0.3528000892287716,4.0,0.40716329619695363,1.0,4.0,1
35685.374108931326,0.18527120662562838,704.2178974101645,17.547374773754175,2.0,2225.3441779067984,0.0629389894090478,0.7524115320498379,5745.398591389682,6752.424602802911,55.0,9.147246665921276,0.0,0.3961452965211381,6.0,0.8170408205466452,6.0,0.28006416726311106,1.0,4.0,0
24209.47993250259,0.33430992482422045,478.8795970988011,0.876325976236384,10.0,70562.21992206639,0.10535338756803397,4.721777185574902,11965.478732993644,11176.50171334008,58.0,25.88003106516954,0.0,0.27300104019093513,2.0,0.9064729938064645,6.0,0.5955180692036024,1.0,2.0,0
20805.585741853618,0.3294108627394926,670.490538869252,0.22225716886347882,5.0,475339.0681349772,0.07935832905079407,8.265752950158532,6160.762331779302,5393.576561887152,43.0,14.342048514719876,3.0,0.23057074400261762,3.0,0.7856676888904938,3.0,0.5115332720228285,0.0,2.0,1
41329.44892689169,0.2638172104347586,512.2563350117105,29.991917878808028,3.0,19781.677581569267,0.0306562025409884,6.198504472760391,8334.442727027874,9082.889497237114,47.0,17.21300224706935,4.0,0.6542660755996156,7.0,0.6732082504276539,7.0,0.1845139001157961,0.0,3.0,0
40391.30782398284,0.10821449585437087,553.7376722392422,25.075362899618025,3.0,0.0,0.01773457461516039,1.866527253257172,45779.936786766,42713.057785918674,39.0,4.99339350188022,1.0,0.3570454892966148,3.0,0.924458977081637,2.0,0.42158798697530997,2.0,2.0,0
53714.42505778727,0.2696680763219178,723.2889811029913,4.389405262428567,5.0,317035.4056002186,0.00607356333804105,1.3653458540025962,7137.9451324084475,6529.404068042622,47.0,15.99467984383762,1.0,0.6213324722377918,4.0,0.7170947137417859,3.0,0.2987854125682397,3.0,5.0,1
29273.478522543162,0.1226721261813615,630.088376155098,0.4150915440683765,2.0,469730.24884136854,0.044669309158890065,10.72294935737365,2796.7416270611166,3279.124744381147,51.0,8.003324864616374,2.0,0.3594966813524155,6.0,0.4975208818278878,6.0,0.6320762800401191,2.0,4.0,0
44534.810617649186,0.22175800057263706,719.7614474715806,7.717034591807403,4.0,164122.62211501048,0.021101700004773034,1.0775559719222052,15828.97696706812,14611.704470189521,37.0,23.05305973932976,3.0,0.176843044331516,4.0,0.6425689695879819,8.0,0.09832875646838742,0.0,3.0,0
47829.54319997218,0.2888055059666102,627.922339639887,2.778438787338666,2.0,0.0,0.0334695620212437,7.06891159354893,10130.663903099654,10432.441543952244,50.0,19.610825085131967,3.0,0.06050936204642192,3.0,0.8879322703650414,4.0,0.5116784187017087,2.0,4.0,1
45360.043795743615,0.09006939753865972,760.6406316391156,22.081865263783587,4.0,0.0,0.12836478873026608,0.1163067871294491,164360.77112474793,174523.15177616838,39.0,106.79525400951957,2.0,0.17556556952885966,2.0,0.6066616747530951,4.0,0.24447728763561455,0.0,2.0,1
24032.759520172647,0.10855458157927685,626.0919294378697,12.664780096922772,4.0,0.0,0.07178940433675615,2.72001202008121,4906.794192792278,4878.031220623572,50.0,12.043936547720408,2.0,0.4554350675716502,4.0,0.6860406899991802,6.0,0.5148487374660594,0.0,6.0,0
39131.44885150771,0.10123681421045827,454.5081510436877,8.389297445856364,6.0,100727.09286824742,0.07558445248133978,20.973898075927863,14785.183757695531,13668.591846463194,47.0,43.08155639506586,3.0,0.20298089902068084,5.0,0.5555128615409083,4.0,0.3021292152441294,2.0,2.0,0
43567.64854331916,0.1934848070290624,672.539258201127,2.678232459019904,6.0,64863.883986702676,0.09763311850624029,5.023756802115167,8869.055616173928,9019.340601115831,56.0,21.600725428609877,0.0,0.41986965406444454,6.0,0.3130378470738512,3.0,0.48753934516552383,0.0,4.0,0
36446.08169044643,0.2612673032868224,433.1140154297449,9.665682946161787,5.0,9778.496656609661,0.026167474322549896,1.860083259680316,19671.990541295385,18882.56543822052,45.0,50.15990292431776,4.0,0.16333408540385116,5.0,0.43723059284344895,6.0,0.29258223002669326,1.0,3.0,0
12794.378462408757,0.15248604379644856,504.7279097467592,2.7305563143710185,3.0,42497.89304823948,0.076254258399876,6.015984143826742,5451.481832212899,4438.585177584352,45.0,103.62701609127296,4.0,0.06412316784901982,1.0,0.48489612204172816,7.0,0.3165752348191349,1.0,4.0,0
39349.746513672304,0.45269015587068706,561.705347100143,0.30685847609162314,14.0,300724.8569426368,0.05292618748241001,2.179546808207936,40107.00116822063,37042.12858790316,54.0,17.451946596145266,1.0,0.2670862050468007,5.0,0.3410061944568018,5.0,0.4483665678165344,1.0,1.0,1
109783.49957812937,0.0785121412553301,549.2290522229813,5.681282088061292,6.0,22998.6035328724,0.07689700105717348,13.97108454265306,5136.422820021567,5313.893529934011,44.0,14.580579048397274,5.0,0.4073816820329572,2.0,0.29554671176131886,9.0,0.5121160513673794,0.0,4.0,1
30332.662027410934,0.2522348420637411,595.4949195583715,5.366148400536505,6.0,0.0,0.1863547429704844,1.3389498522269956,135391.28705000496,109000.03347149852,48.0,21.1147672763645,2.0,0.4092560216106194,2.0,0.7088290901231966,6.0,0.2198964237183195,1.0,4.0,1
25234.350265104047,0.4552803144912722,545.7932176468894,11.517762726455462,4.0,0.0,0.034747039490052534,1.9281931494799276,3374.1893878199494,3576.5833172684643,47.0,3.310258406446653,1.0,0.5256224367607407,3.0,0.5166535529745352,4.0,0.317961233633198,0.0,4.0,0
43768.70222432893,0.03259947023482122,509.4047336414327,16.05987777554888,6.0,100618.36465327373,0.16020331844175423,5.83571248648909,3371.6459113665014,2739.156453372759,53.0,21.760891687687085,3.0,0.4073376996366049,4.0,0.8614208254197344,7.0,0.2252610961122188,0.0,5.0,0
42454.53872043242,0.08858835429121692,804.1835744840774,3.5014500239353743,6.0,0.0,0.0659593565571788,7.930887027787108,1400.785765182333,1436.0158176370765,53.0,8.674879127491126,2.0,0.40191070211866337,3.0,0.6123156478865681,2.0,0.23720276974253354,1.0,4.0,1
65931.23492008023,0.060588253591995156,582.1855453608105,4.7750343698798225,6.0,469314.7188902599,0.07444869051717784,4.295676838931948,90284.4278986902,74430.15466238577,58.0,13.062633171971637,4.0,0.6296144408189861,3.0,0.8996926461075961,5.0,0.5958328602404647,0.0,2.0,1
19361.966324971658,0.15188206701361065,426.92323468526024,5.0850725339184315,11.0,0.0,0.16268838529855117,1.707338518424955,14556.773461363997,16582.52536942654,52.0,13.633938459042744,3.0,0.7585988972389125,6.0,0.5256674753804085,7.0,0.05671140652407282,0.0,3.0,1
52349.105345559256,0.06834959396963003,613.9081626990743,3.135149949205432,4.0,0.0,0.0843265251870604,4.255905096001252,23755.599762305235,27655.54079430409,40.0,38.11443583486514,0.0,0.3658616738451553,1.0,0.5190403216818883,5.0,0.6653030571879417,3.0,2.0,0
48786.60325188113,0.0977452338207783,537.5268941972446,10.881486943582237,6.0,839182.7328882618,0.06699260598039415,1.236856914670519,5337.828702602454,5582.044911376265,50.0,20.524292608627317,1.0,0.08334922288748856,4.0,0.7020337793515028,4.0,0.1362087887812471,1.0,4.0,1
33824.02850890061,0.40816605730495903,561.5032372707186,5.9068500274481694,3.0,281138.9527036184,0.05021682847096428,0.2957004577125794,5504.00846665091,4681.6972374804545,59.0,13.88484208412279,1.0,0.7861896738386527,5.0,0.5865377321481525,6.0,0.5567139522184587,3.0,5.0,0
43016.698605787584,0.27381633787350723,721.0342481352485,19.623150908925012,1.0,1492.9704748028112,0.04763911766399451,12.60777394286745,46540.939863826075,54053.97494139827,49.0,12.582948091266928,3.0,0.3125022184464884,3.0,0.43940397181665153,5.0,0.16590334832009151,1.0,1.0,1
60762.53885431763,0.3216815963266222,605.1842381214782,8.405683509076413,11.0,54892.66330688084,0.0018297480954402054,3.280594673362793,15862.168463593134,17310.21633258136,42.0,13.886313834862856,2.0,0.103148574827326,3.0,0.7189935483946809,5.0,0.07267483471977992,1.0,4.0,0
56171.10119487087,0.1438851515217138,534.7403398782114,1.905007418402774,6.0,62212.90848798506,0.03273636238295405,3.272109626542845,95987.73240400503,110542.10763333844,56.0,68.8161539782002,1.0,0.049385509897507916,6.0,0.4879847040340379,6.0,0.781729195869742,0.0,3.0,1
20506.359652414838,0.33860002212132784,694.6253509957245,1.4407553376635973,4.0,156507.00530232975,0.23004227346571585,6.828197880381649,96540.78032545482,95145.81121459314,51.0,12.794397075825923,4.0,0.6158269246358088,3.0,0.4916988425544723,8.0,0.27023437155758734,0.0,6.0,1
54725.173532521134,0.07942204430958676,764.9940830609086,3.7266184233253568,2.0,0.0,0.016233895839371026,4.105253562712117,11469.576546353861,11110.306698752938,60.0,45.498556407828886,1.0,0.6347792236952792,1.0,0.6356283853900468,4.0,0.6292657489587403,4.0,5.0,0
35159.69571558819,0.16527813479478545,703.6872162639845,3.4085252820391405,5.0,16071.834719171713,0.10433796272521516,3.0283093402837444,25456.986968654153,26402.279778557324,49.0,13.474293878511038,3.0,0.1521896556931194,5.0,0.47250157415739835,7.0,0.6030270559876011,3.0,2.0,1
37663.135204856546,0.1301449078518129,404.64444283495743,4.1822656505616,6.0,0.0,0.01202107832126714,7.914122346393881,1228.6053940892257,1206.767787527277,49.0,1.4387905695044507,3.0,0.434928235883208,3.0,0.8363739559524804,2.0,0.8177717734877765,2.0,2.0,0
37669.2162768248,0.3537834364996873,538.5010497602987,1.6227192817089404,7.0,79306.61347705916,0.022602007720373813,3.222021284935577,12682.186895518287,11011.530475005013,52.0,3.065953424102741,2.0,0.7105968152882447,3.0,0.37843603474532383,4.0,0.19940967654100666,0.0,7.0,0
33687.37798239531,0.19808900707119462,654.7448530636206,30.0,10.0,0.0,0.08212980975090324,12.193790861958496,4999.066694284824,5649.574706841439,57.0,10.63997694778955,3.0,0.5228034875618539,4.0,0.5332935568052904,2.0,0.5730582754330897,0.0,3.0,1
65897.36590199266,0.17447891369063112,625.5700594735985,1.259874388092739,3.0,43473.11354238171,0.018275265067154656,1.8280978652610134,9168.817448778926,8033.554106093293,43.0,43.73356131118773,1.0,0.5755676197303395,2.0,0.7574113486071608,3.0,0.27913373359220284,2.0,4.0,0
34826.749005127145,0.16083898100557067,617.2724846060803,8.459350663313332,6.0,36669.20811685847,0.032798566721923716,0.17085318027383337,8208.75367639436,9017.885651163286,46.0,14.34722189028498,3.0,0.3669058499360894,2.0,0.6926521485463807,5.0,0.6302063610043898,0.0,4.0,0
20748.452318324977,0.33069760290703576,551.7243307159166,0.10524311187470302,5.0,295997.37748167966,0.02357076561438099,0.8078032243246687,7999.838369247504,9250.473165578687,48.0,8.903002093523265,1.0,0.2574016133050568,4.0,0.302310461374342,7.0,0.43821318730523673,0.0,2.0,0
29828.96177019233,0.17120714668674145,509.441591692256,4.179961435813238,5.0,37163.291818194186,0.010373619260303895,8.550922606251905,43230.917685156215,43735.83456077504,39.0,16.369605416161978,2.0,0.5002708986901384,5.0,0.8529880580319101,3.0,0.8749554443617693,1.0,3.0,0
39709.56455364395,0.062199678012317544,850.0,2.9590472126265874,4.0,313601.1649181186,0.027983247243012026,13.032640854297126,9818.871910505655,8848.878127300937,52.0,32.76085633863919,1.0,0.3541972946487525,2.0,0.6443225755434122,6.0,0.5571619557722594,1.0,3.0,1
67144.84241981691,0.49313203162320607,652.7110953138912,3.8504535136913196,7.0,0.0,0.03920213651206107,0.3902463285063185,2840.2598636585185,2296.6087475860886,49.0,9.480446989627419,4.0,0.1747757051180712,4.0,0.4794075615339442,2.0,0.14130959987224084,1.0,2.0,0
49096.71181887571,0.2436371789110485,714.2121788867418,5.514473955313002,8.0,283643.03406887944,0.05367587675624382,11.968388450749941,9884.713705790717,10495.828849176558,41.0,20.878098983954462,2.0,0.5055995847218248,5.0,0.7895757290586876,6.0,0.28733284025651334,1.0,3.0,1
23735.624942257746,0.03850125425938521,650.6251173583809,7.337829403332016,5.0,119697.22616876788,0.18489671446657777,14.383573143365545,5953.876616014794,6080.816878799848,46.0,10.092676468477027,1.0,0.11607407326283696,4.0,0.8732851470188213,5.0,0.0933977188789771,2.0,1.0,0
125818.41030144754,0.2019311722469157,654.6348698637989,7.007168449183139,4.0,462638.58071838185,0.017589231160031735,7.018821231900364,25305.067551143096,27240.011875258042,45.0,55.21960639908206,2.0,0.6522187791900649,2.0,0.045816722785052784,4.0,0.2738745657077875,1.0,3.0,1
41455.98974739766,0.044418302810520935,643.7896600190712,7.969463792902911,3.0,64736.111098977446,0.030968267350273047,7.158299975309869,4858.71616995263,5735.905622604989,48.0,94.32719359703884,1.0,0.24782499138283498,2.0,0.4097374169742692,5.0,0.3687163236267738,1.0,3.0,0
68713.11544897825,0.12604168769339238,537.9554140925568,14.891329876831003,3.0,291177.64112046815,0.09562394448916609,0.00766639819293072,17196.349846955385,16862.484090173137,52.0,29.274819763526853,1.0,0.2855161547803081,4.0,0.5747395648625123,5.0,0.3377014050295184,1.0,2.0,0
33662.602539212334,0.3919159402556806,498.55105419657525,17.42294032014418,3.0,35686.62844599255,0.07251794095791832,1.2596748248662033,11643.399036408098,12447.338515256228,49.0,9.341151781647032,2.0,0.5440603513657789,5.0,0.6715824542551152,4.0,0.49352132673407567,0.0,1.0,0
47414.3223987314,0.2759999213971986,688.6225373744987,10.692427305038503,7.0,428509.39832644694,0.21615924900924624,1.2079703059307594,13478.578890382221,11550.839657028042,60.0,12.012874277836469,2.0,0.5668719461585329,4.0,0.4696214821293304,6.0,0.31314253227632993,1.0,2.0,1
55256.11280470831,0.12738346571857134,668.7842407271166,0.6578602674201829,2.0,0.0,0.09283273435546179,4.3552921253557395,2692.961300237185,2304.707225669552,59.0,17.370527601171037,1.0,0.5272699952811014,4.0,0.43470772848679656,8.0,0.42584780291021296,2.0,4.0,1
66775.88930862538,0.48929488230565277,743.8280898459707,26.013752771676188,6.0,122289.8909212983,0.1546828922537832,5.349073295641445,5594.774484111576,5579.873807082492,50.0,4.1795471488526275,1.0,0.42586279294517654,3.0,0.7451515678649776,6.0,0.7308673591017053,1.0,8.0,1
61616.449591066856,0.05705566099083077,723.5360826642027,23.560022229323135,3.0,109379.79576146693,0.08489736099288914,11.597202266634543,13295.713566949791,13757.151474736147,56.0,40.219998922765924,2.0,0.42969165903624346,2.0,0.2690908742874558,6.0,0.661618795773549,1.0,1.0,1
56167.77652703617,0.1616523588965296,569.1487807250329,9.950134689751165,9.0,195521.92038696737,0.13928696450329117,3.347099129676524,3999.478541014765,4774.6861277927055,48.0,3.7012126754721644,4.0,0.1694445174619098,5.0,0.4431800797801412,4.0,0.32318435219425656,2.0,2.0,1
31022.146586066887,0.23637760833327956,763.2591308921872,5.829184714305175,8.0,0.0,0.12815415752700757,3.4759845374673937,20526.028632272377,21090.707814358855,47.0,4.6823632936219,4.0,0.6406921085838408,8.0,0.8246554769139943,7.0,0.22815975163890317,1.0,2.0,1
27285.94406100555,0.364430767464607,726.5027195154518,2.308055122413669,4.0,177822.03457489144,0.07822232714634543,0.2789642946485056,8661.117110311414,10106.860978744267,53.0,10.079028623737532,2.0,0.5171850075120616,4.0,0.3386547986971543,5.0,0.12460319408352165,2.0,1.0,0
42886.13053801741,0.23032004223261976,719.0841569857336,11.296217491915383,5.0,395670.27837557514,0.12936849399491915,29.828723038971674,31372.001126050487,34980.06640704591,41.0,7.266153957895582,4.0,0.6193800859269023,1.0,0.4827459737370115,6.0,0.6912284409989957,0.0,6.0,1
57905.29071579663,0.1570761651038912,850.0,16.820710515173946,4.0,30636.88515833359,0.025761636384405002,14.5565190200317,2575.685226977917,2986.9878088096934,63.0,41.89017884599848,1.0,0.23995885224044922,2.0,0.40423362950538405,5.0,0.4048589828823067,0.0,1.0,1
32488.44119801365,0.05528769720931859,850.0,8.753479253389226,3.0,55981.75775557269,0.0102958395919321,0.3734852850121964,34917.23274493355,39908.56712758905,54.0,19.84993275648132,3.0,0.7164659001955308,1.0,0.49452221276651903,3.0,0.3891913825708146,0.0,3.0,0
61857.3361565552,0.2614950132940101,718.9913766554886,7.933992091592355,3.0,324727.56990173215,0.11805005635258044,4.078810556662447,7397.9469975358,7522.037739243966,48.0,21.224702124253653,1.0,0.6663883396480021,3.0,0.49344686838441937,7.0,0.5776902402630661,1.0,3.0,0
75079.91606380863,0.1340916049589315,706.5197205837529,1.715499523460077,4.0,0.0,0.08458029833347515,2.1372599408053414,8766.81173717575,7013.545929559335,56.0,33.12486834913229,1.0,0.14921301762407035,2.0,0.7802990277982639,6.0,0.3108490252300854,1.0,4.0,1
22967.593898627987,0.4562909146822296,758.165518176968,3.5428006638034826,11.0,472157.27212549554,0.10695375622614342,2.7960081490304485,7722.49644310557,7583.974086670564,61.0,110.66228933530314,0.0,0.04950789733170281,6.0,0.6863814620356877,3.0,0.45012199786679546,1.0,3.0,1
23897.751359144717,0.1554298253766192,591.6046230329629,10.273837360376602,6.0,0.0,0.109499006997429,5.273171038499312,15391.424101077284,13664.130067047408,58.0,10.160828405781045,2.0,0.3608474599753139,3.0,0.805988488365173,1.0,0.33982007344677634,1.0,4.0,1
33854.00104264527,0.036519786319473516,593.017074240895,0.13634521425201337,3.0,17082.022053505745,0.12145444203633363,2.7211581529148257,1207.8463701604164,1311.337893953201,53.0,18.896474592188838,1.0,0.6337811624684949,9.0,0.8340327489262226,6.0,0.03018677748769133,1.0,6.0,0
42353.49969510469,0.12741059376980626,717.3421407091913,8.201354477939367,11.0,4175.335335244605,0.04768800097549312,3.421738464120242,6530.209112030289,5740.96559022221,68.0,42.42977454570199,3.0,0.3169501719123604,5.0,0.4113195834824785,5.0,0.1909437803476721,2.0,4.0,1
27937.25811148253,0.09585550904829047,564.3523910872427,11.64242246789081,6.0,0.0,0.11322268648971351,1.5945741751696019,1676.4158975686166,1658.3460251581782,54.0,7.394110670199004,3.0,0.07347973670005456,3.0,0.61223388309295,9.0,0.17744137208698704,2.0,1.0,0
71403.44092787139,0.16525201170960852,709.2769485523255,3.2601916438945957,5.0,388076.2571435177,0.021301126899240356,0.4298462623537653,6766.916295551093,5479.871009751299,50.0,33.75072337129338,2.0,0.08767087641345833,4.0,0.325774499842359,6.0,0.33711962808990675,0.0,4.0,1
44892.83260272423,0.13669282224575288,665.683216653619,0.6337983378009004,4.0,54851.74038439592,0.0935749909869527,7.0358328518505955,7923.752236414064,6625.344962001521,44.0,8.373079376437568,2.0,0.16617825236140965,6.0,0.3326398235298511,4.0,0.22580432684183654,1.0,1.0,0
37038.88271859507,0.2003099630003201,564.3809895407882,13.679344137292878,5.0,55092.71245416071,0.035351331763718526,2.377180304125635,18076.693109245247,17299.31217729383,49.0,22.710957037221608,4.0,0.31375076820270875,5.0,0.48433763589724915,4.0,0.2201967480636068,0.0,5.0,1
17712.842812225594,0.10880458984262463,652.5866510288299,1.2236881771987778,1.0,616267.2013842412,0.16406226344648248,10.88411222609533,31351.731389298497,34237.801891355964,49.0,20.847298489467622,1.0,0.19282146203717135,8.0,0.8320365058512786,6.0,0.48586466256004435,1.0,5.0,1
18809.0250933941,0.13577678262818244,780.5081592138416,3.706462924313492,7.0,0.0,0.08901542584464667,14.500359784821102,6125.601947766439,6551.0093242864905,48.0,15.839388109478103,2.0,0.3410506994577382,3.0,0.8695553937997137,8.0,0.3443161672475661,1.0,5.0,0
41793.85612861794,0.3887068024462881,658.2370450653838,9.827602392299193,2.0,36691.82768331117,0.004497829072394978,0.4624452021390464,1413.1822499877162,1372.2898141523299,63.0,8.812385968304596,4.0,0.1716530981535734,4.0,0.21459154877764408,7.0,0.34534160941745773,1.0,4.0,1
12502.72859316787,0.3510484214434515,658.6547647617978,13.585540470890557,8.0,0.0,0.13952624767629004,5.7658593376239775,7783.018470145069,6820.216579575565,49.0,36.889096005308865,0.0,0.23457518286967555,5.0,0.44804767197653605,6.0,0.4472792265283007,2.0,2.0,0
60253.66653307484,0.2892626808286704,682.8985278904596,15.866183646259916,4.0,482560.6233489302,0.027943266673528092,8.577567734912426,1349.92778240258,1245.1356393307228,40.0,33.048097111076174,2.0,0.18676129715094072,3.0,0.7593423007640152,3.0,0.46433340077639323,0.0,3.0,0
33554.39317074462,0.17229545213763425,695.9188522891609,6.0472849615280735,9.0,194135.7595723827,0.08534896666713214,5.206975389690481,1180.8042070611687,1177.9504595277424,41.0,8.935047977816904,1.0,0.012294277723889909,3.0,0.7847241121847665,6.0,0.2994230212001294,1.0,5.0,0
183789.52294387209,0.22799110867147215,616.9159533918807,5.168150164328848,3.0,104670.61977305906,0.13031588957485676,1.9926309642569917,4201.200779491582,4955.01964838265,52.0,50.932051288716366,3.0,0.6248016612597956,2.0,0.9037354957439754,11.0,0.3490874131050334,1.0,3.0,1
115146.22545168467,0.09169104513023052,685.0261047967048,15.087714307899981,3.0,0.0,0.0011159197348019428,1.6740292068327045,1494.8700795593923,1578.7294614706907,65.0,27.99942401104688,7.0,0.13296932770479686,6.0,0.3658144582172443,8.0,0.4590699060583919,1.0,3.0,1
33165.831901944475,0.10409923382577342,545.0929640409267,6.623988146584948,3.0,0.0,0.044932382305838306,3.1018209115222932,2586.665698428679,2201.308307605438,54.0,42.13171069476179,2.0,0.21885937986661136,6.0,0.6618505983701688,3.0,0.3143555460616477,0.0,1.0,0
34435.09403369554,0.13845644608118107,570.0928943166111,6.91434532424402,4.0,64693.048068816606,0.10445499581221974,1.498631742785146,13642.986282476399,15303.652941649703,53.0,8.648040551581655,0.0,0.3767385309632269,6.0,0.770846309803521,3.0,0.41794353226046815,1.0,6.0,0
59742.01119474829,0.43881738783269486,582.8850891924377,4.552913190971409,3.0,166901.00440893756,0.0572016896057788,11.303759692916636,4091.5855505945547,4453.471299516576,50.0,12.450587319246061,1.0,0.38441922057433553,4.0,0.7260958682106895,3.0,0.11213000321364196,1.0,6.0,1
85100.33958350935,0.0907462526465548,696.9762689634108,3.732096694831106,6.0,0.0,0.19738026919748147,0.2513928657797775,18891.563924933005,21827.28843024524,37.0,11.150153354298594,2.0,0.6055893684432354,5.0,0.5324990627796993,9.0,0.6407715426748836,1.0,2.0,1
16010.266813535858,0.2553012467239099,666.0232827556277,5.239736950954917,7.0,162138.31580372545,0.17510594440539765,0.5977160294414764,17726.024508510207,18514.63611504603,64.0,55.545696233614684,2.0,0.3554530711062753,5.0,0.7078175287160466,5.0,0.5130657660012745,0.0,2.0,0
14865.706578344028,0.34794195923650806,636.5640422756047,3.6311211321387744,5.0,56603.33887489376,0.011160621145575008,4.663531854048175,9718.95987380065,8980.07956691676,40.0,20.430077038310493,1.0,0.24702264804166088,3.0,0.8034681382883482,5.0,0.6722534382231237,0.0,4.0,0
26608.409654336458,0.5177698223611079,719.0769989585286,3.367226733552681,5.0,0.0,0.013977527438073022,5.369651947997537,5106.726676393242,5816.716710609243,58.0,9.665550664268439,0.0,0.32891600162913603,3.0,0.7896622722709096,5.0,0.49609808050328813,2.0,3.0,0
48599.51311297852,0.4779896081179431,687.8862082742336,30.0,6.0,0.0,0.09886402435378262,6.659667612256071,11203.987457280471,11550.378214004257,50.0,12.192785468259427,1.0,0.37402284626253474,4.0,0.7305640883444577,7.0,0.3031667624588614,1.0,1.0,1
46557.1931148356,0.34824522346163955,621.0023220017129,3.278357667386399,4.0,103396.55135002111,0.0062652895068119035,1.6119651477391852,49305.966054143704,53304.035206412525,56.0,5.8679278505268915,1.0,0.4599750155901154,1.0,0.7672058536948727,7.0,0.14836237804274902,3.0,1.0,1
61999.755935291585,0.19021806410066827,546.4769157180187,2.36984133527002,2.0,10707.763278370541,0.14919407275224933,1.743751460327219,12068.115073466746,11922.142108665133,53.0,51.21046767242012,3.0,0.3510969486851347,1.0,0.7869003749825183,6.0,0.46462029989828413,1.0,2.0,0
19933.38485203143,0.2040145995384197,568.0291198773248,3.4947061929560586,4.0,0.0,0.060062193739060965,2.669220321729414,7390.900920068505,8291.049892877609,63.0,70.41943381500792,4.0,0.6245427796025462,3.0,0.696403214992861,4.0,0.6079882189348325,4.0,1.0,0
11406.379333357958,0.07139407434683748,503.31905346071085,7.1480451706063,8.0,86911.08395740482,0.024485214548209993,1.3360436939437568,7565.660676240866,7945.791504334571,47.0,5.217011253783444,1.0,0.1352163211918633,4.0,0.7694549756487642,6.0,0.19745236075514225,1.0,3.0,0
55770.87717237521,0.0642803009345319,664.0569550150826,19.352096184703814,5.0,313240.5969008118,0.0011898987315887035,2.3678641947332526,9031.113636693308,10441.965329468143,56.0,16.1797359769869,5.0,0.6434283763819328,3.0,0.8512260198365108,4.0,0.2329455536506575,1.0,2.0,1
24002.226203738443,0.17409054653793443,563.7861217546329,12.404231039820674,8.0,144081.916083976,0.07640899758925356,5.968772493523544,8995.915974259158,8456.29832387983,59.0,12.6101542601671,0.0,0.22351688947340947,5.0,0.5502164585547906,5.0,0.2532628968476022,1.0,5.0,0
13236.799462185676,0.3247131106610892,600.467701801613,14.773500867690531,4.0,0.0,0.06724691433139626,3.4518302662315588,11630.467275169984,13245.832266782085,42.0,8.57696250600674,1.0,0.2984868099633221,6.0,0.7184222574314002,3.0,0.15588015033084143,1.0,3.0,0
39047.411762426156,0.32817437271895095,637.2409319371136,15.672451673188627,5.0,277843.62328082655,0.03359051872483521,16.99749171433683,1677.9587591582233,1871.645320117295,42.0,24.387265528460322,1.0,0.569157530375737,2.0,0.36637721727793565,6.0,0.615465805776547,2.0,2.0,1
53991.820621925704,0.3544317892332261,754.3995191330686,20.258844073116745,4.0,154440.09002024613,0.09228520302939665,4.332685195488177,28766.695476464294,27269.219293927552,44.0,82.46763543035834,0.0,0.5460664141240342,5.0,0.6340227913989992,5.0,0.3277495384630384,3.0,2.0,1
34165.49289259736,0.2959477850877001,742.879059831682,2.1437805152370593,8.0,36997.615090784944,0.025938233491246455,1.991996308242938,7730.252553868139,8891.97474080721,48.0,26.736844132470107,1.0,0.24307477846234612,3.0,0.309072965721452,4.0,0.5465098524948173,1.0,1.0,1
28884.945080810743,0.1696673551439792,644.5291528746026,4.9053187176050965,2.0,0.0,0.06859182443026024,1.0032807632258889,25663.51712769074,26617.157005583314,37.0,642.7578091406633,2.0,0.4394920391860094,3.0,0.5323078507452839,3.0,0.6690562039880276,0.0,1.0,1
33534.12593480241,0.1925691224265224,776.55034894003,3.8916357752478112,3.0,0.0,0.22865070147923286,1.2414417690580368,749.3482256170399,710.9566973377536,47.0,28.610963105252043,4.0,0.42659296862419765,4.0,0.5720927532403295,2.0,0.15099212905619183,0.0,5.0,0
30173.176665352243,0.22108697463819543,448.7651490679139,3.848542427900939,3.0,0.0,0.06392726525499146,0.08094430693494722,1279.3374668973256,1164.5233006290841,66.0,20.366273921679497,4.0,0.2987806412903058,3.0,0.7738022817621126,1.0,0.2955273257553126,1.0,3.0,0
18508.33488683771,0.06937905933857834,837.7220549766513,8.450945781386103,5.0,0.0,0.033584754957063326,2.918238530066656,25938.280243334408,21660.290646983874,47.0,10.696809092090731,2.0,0.3615529302764462,3.0,0.45746347356943867,6.0,0.1482306198253923,1.0,2.0,1
25403.94260180789,0.07361759129906141,719.2499714304585,4.110681989412636,4.0,284861.4154249584,0.018505811418421152,16.09615163416884,8059.293705618441,6745.57892545501,45.0,58.31239837704704,2.0,0.6667618462054737,2.0,0.5188931182448723,3.0,0.12245734852473535,0.0,2.0,0
47128.81858773323,0.3313720578767526,660.2803285019929,7.6637861457097545,5.0,20218.644474944154,0.03458825528620525,7.509729030261134,4769.453689169833,5311.750781285544,51.0,16.872004631208235,0.0,0.4553989870948819,5.0,0.7095195607376036,2.0,0.2929965171839455,1.0,1.0,0
